Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.147.134",57964,2,262,1,83,1,179
"192.168.147.134",58339,1,75,1,75,0,0
"192.168.147.134",58377,2,216,1,76,1,140
"192.168.147.134",58510,2,252,1,86,1,166
"192.168.147.134",58885,2,262,1,83,1,179
"192.168.147.134",58978,2,288,1,82,1,206
"192.168.147.134",59029,10,936,5,389,5,547
"192.168.147.134",59360,2,256,1,86,1,170
"192.168.147.134",59745,2,256,1,86,1,170
"192.168.147.134",60138,26,15400,12,5129,14,10271
"192.168.147.134",60736,2,250,1,83,1,167
"192.168.147.134",60763,77,68919,29,6491,48,62428
"192.168.147.134",60772,72,32201,38,13349,34,18852
"192.168.147.134",61134,2,230,1,83,1,147
"192.168.147.134",61356,2,303,1,79,1,224
"192.168.147.134",61412,2,253,1,83,1,170
"192.168.147.134",61548,2,256,1,86,1,170
"192.168.147.134",61589,2,250,1,83,1,167
"192.168.147.134",62031,2,300,1,86,1,214
"192.168.147.134",62392,392,451110,92,19965,300,431145
"192.168.147.134",62471,10,932,5,392,5,540
"192.168.147.134",62635,2,164,1,74,1,90
"192.168.147.134",62728,2,252,1,86,1,166
"192.168.147.134",62896,2,217,1,80,1,137
"192.168.147.134",62902,2,164,1,74,1,90
"192.168.147.134",63343,2,253,1,83,1,170
"192.168.147.134",63425,2,166,1,75,1,91
"192.168.147.134",63681,35,20143,18,6751,17,13392
"192.168.147.134",63761,4,304,2,152,2,152
"192.168.147.134",63845,2,307,1,86,1,221
"192.168.147.134",63899,2,281,1,80,1,201
"192.168.147.134",64031,2,245,1,79,1,166
"192.168.147.134",64038,2,356,1,86,1,270
"192.168.147.134",64052,2,288,1,82,1,206
"192.168.147.134",64081,2,174,1,79,1,95
"192.168.147.134",64206,1536,1730609,389,40266,1147,1690343
"192.168.147.134",64362,136,78479,58,11567,78,66912
"192.168.147.134",64398,2,262,1,83,1,179
"192.168.147.134",64574,2,207,1,75,1,132
"192.168.147.134",64976,2,233,1,76,1,157
"192.168.147.254",67,2,700,1,342,1,358
"224.0.0.251",5353,30,2208,0,0,30,2208
"224.0.0.252",5355,13,843,0,0,13,843
"239.255.255.250",1900,2,264,0,0,2,264
"239.255.255.250",3702,14,9772,0,0,14,9772
"fe80::ac08:6dea:f4ee:6ad5",5353,24,2160,24,2160,0,0
"fe80::ac08:6dea:f4ee:6ad5",49802,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",50497,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",51190,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",52391,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",52683,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",55610,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",56170,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",59307,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",60500,14,10052,14,10052,0,0
"fe80::ac08:6dea:f4ee:6ad5",62071,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",62632,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",65072,1,84,1,84,0,0
"fe80::ac08:6dea:f4ee:6ad5",65142,1,84,1,84,0,0
"fe80::db38:a9a8:f21f:b66c",5353,2,240,2,240,0,0
"fe80::db38:a9a8:f21f:b66c",58339,1,95,1,95,0,0
"ff02::1:3",5355,13,1103,0,0,13,1103
"ff02::c",3702,14,10052,0,0,14,10052
"ff02::fb",5353,26,2400,0,0,26,2400
