Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
winlogon.exe	3336					
winlogon.exe	5272					
wininit.exe	668					
WindowsPackageManagerServer.exe	2984					
WidgetService.exe	4184					
WidgetService.exe	6992	WidgetService.exe	Microsoft Corporation	512 B	1.6  KB	12.0  KB
Widgets.exe	10564					
Widgets.exe	5576		Microsoft Corporation	378.3  KB	1.2  MB	71.3  KB
VBoxTray.exe	7456					
VBoxTray.exe	8864	VirtualBox Guest Additions Tray Application	Oracle and/or its affiliates	6.8  KB	116 B	14.0  KB
VBoxService.exe	1516	VirtualBox Guest Additions Service	Oracle and/or its affiliates			
UserOOBEBroker.exe	7392					
UserOOBEBroker.exe	11472	User OOBE Broker	Microsoft Corporation	5.6  KB		2.1  KB
TrustedInstaller.exe	8760	Windows Modules Installer	Microsoft Corporation			
Telegram.exe	10584					
Telegram.exe	1660	Telegram Desktop	Telegram FZ-LLC	18.7  MB	20.8  KB	161.7  KB
taskhostw.exe	6504					
taskhostw.exe	9584	Host Process for Windows Tasks	Microsoft Corporation			2.7  KB
System Idle Process	0					
System	4					
svchost.exe	944	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	532	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	892	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1132	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1164	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1172	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1220	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1296	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1340	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1380	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1400	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1584	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1608	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1732	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1756	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1776	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1840	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1948	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2008	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2040	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	1156	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2072	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2148	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2216	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2292	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2300	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2428	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2436	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2476	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2532	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2688	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2736	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2852	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2860	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2872	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3004	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3032	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3144	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3176	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3216	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3284	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	4792	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	4396	Host Process for Windows Services	Microsoft Corporation			
